FIPS,"Grocery stores (% change), 2011-16","Grocery stores/1,000 pop, 2011","Grocery stores/1,000 pop, 2016","Grocery stores/1,000 pop (% change), 2011-16","Supercenters & club stores (% change), 2011-16","Supercenters & club stores/1,000 pop, 2011","Supercenters & club stores/1,000 pop, 2016","Supercenters & club stores/1,000 pop (% change), 2011-16","Convenience stores (% change), 2011-16","Convenience stores/1,000 pop, 2011","Convenience stores/1,000 pop, 2016","Convenience stores/1,000 pop (% change), 2011-16","Specialized food stores (% change), 2011-16","Specialized food stores/1,000 pop, 2011","Specialized food stores/1,000 pop, 2016","Specialized food stores/1,000 pop (% change), 2011-16","Fast-food restaurants (% change), 2011-16","Fast-food restaurants/1,000 pop, 2011","Fast-food restaurants/1,000 pop, 2016","Fast-food restaurants/1,000 pop (% change), 2011-16","Full-service restaurants (% change), 2011-16","Full-service restaurants/1,000 pop, 2011","Full-service restaurants/1,000 pop, 2016","Full-service restaurants/1,000 pop (% change), 2011-16","Expenditures per capita, fast food, 2007*","Expenditures per capita, fast food, 2012*","Expenditures per capita, restaurants, 2007*","Expenditures per capita, restaurants, 2012*","Farms with direct sales (% change), 2007 - 12","Farms with direct sales (%), 2007","Farms with direct sales (%), 2012","Direct farm sales (%), 2007","Direct farm sales (%), 2012","Direct farm sales (% change), 2007 - 12","Direct farm sales per capita, 2007","Direct farm sales per capita, 2012","Direct farm sales per capita (% change), 2007 - 12","Farmers' markets (% change), 2013-18","Farmers' markets/1,000 pop, 2013","Farmers' markets/1,000 pop, 2018","Farmers' markets/1,000 pop (% change), 2013-18","Farms with vegetables harvested for fresh market, 2007","Farms with vegetables harvested for fresh market, 2012","Farms with vegetables harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market, 2007","Vegetable acres harvested for fresh market, 2012","Vegetable acres harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market/1,000 pop, 2007","Vegetable acres harvested for fresh market/1,000 pop, 2012","Vegetable acres harvested for fresh market/1,000 pop (% change), 2007 - 12","CSA farms (% change), 2007 - 12","Agritourism operations (% change), 2007 - 12","Agritourism receipts (% change), 2007 - 12","Farm to school program, 2013","Farm to school program, 2015","Household food insecurity (%, three-year average), 2009-11*","Household food insecurity (%, three-year average), 2012-14*","Household food insecurity (%, three-year average), 2015-17*","Household food insecurity (change %),2009-11 to 2012-15*","Household food insecurity (change %),2012-14 to 2015-17*","Household food insecurity (%, six-year average), 2009-14*","Household food insecurity (%, six-year average), 2012-17*","Household food insecurity (change %),2009-14 to 2015-17*","Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2009-14 to 2015-17*","Model-Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2012-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-11 to 2012-17*","BI_Model-Household food insecurity (change %),2012-14 to 2015-17*"
6055,5.263157895,0.27555201,0.282388157,2.480891425,100.0,0.00725137,0.0141194,94.71369371,15.78947368,0.27555201,0.310626972,12.72898057,-12.5,0.116021899,0.098835855,-14.812759,7.894736842,0.551104021,0.578895721,5.042913711,11.94029851,0.971683405,1.058955587,8.981544986,761.4471253,642.4874575,755.5875049,750.3186458,-4.901960784,6.227106227,5.756676558,0.30461594,0.25720558,20.12195122,8.658726986,9.916939341,14.53114709,0.0,0.042947333,0.04303636,0.207293406,22.0,57.0,159.0909091,29.0,70.0,141.3793103,0.218730908,0.503397936,130.1448571,-50.0,310.3448276,1206.332599,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6057,0.0,0.253256884,0.252390135,-0.342241022,0.0,0.0,0.0,0.0,28.57142857,0.28364771,0.363441794,28.1314044,-7.692307692,0.131693579,0.121147265,-8.008222482,22.64150943,0.536904593,0.65621435,22.22177988,-2.040816327,0.992766983,0.969178117,-2.376072838,761.4471253,642.4874575,755.5875049,750.3186458,67.25663717,16.37681159,25.47169811,4.214195184,10.25951177,133.8345865,4.080004908,9.492511802,132.6593231,28.5714283,0.071463577,0.090274431,26.32229424,41.0,128.0,212.195122,62.0,206.0,232.2580645,0.633985725,2.095881491,230.5881202,254.5454545,266.6666667,2114.285714,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6061,0.0,0.179550842,0.168535479,-6.134954785,33.33333333,0.0084164,0.0105335,25.15339362,36.08247423,0.272131745,0.347604426,27.73387596,10.0,0.0561096,0.0579341,3.251549736,21.89781022,0.768702044,0.879544533,14.41943468,10.43771044,0.833228128,0.863744332,3.662406837,761.4471253,642.4874575,755.5875049,750.3186458,22.89156627,16.73387097,22.58302583,3.833837395,3.800907061,-4.234338747,5.239755275,4.570685049,-12.76911213,-9.523809433,0.057464186,0.048327733,-15.89938736,65.0,119.0,83.07692308,121.0,158.0,30.5785124,0.367755446,0.437412621,18.94116768,-24.24242424,-9.090909091,-76.1589404,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6065,-1.133144476,0.157878965,0.146237914,-7.373402132,58.82352941,0.00760324,0.0113135,48.79893886,7.042253521,0.190528157,0.191073034,0.285982792,9.090909091,0.0491974,0.0502824,2.205331745,15.77761082,0.595288677,0.64570953,8.469983622,11.20293848,0.487054372,0.507432992,4.184054498,761.4471253,642.4874575,755.5875049,750.3186458,13.42281879,8.605255559,11.46151238,0.494643992,0.398768371,-17.23931282,2.412317372,1.827077259,-24.26049408,-4.347826004,0.010052259,0.008976814,-10.69853783,120.0,154.0,28.33333333,26395.0,35441.0,34.27164236,12.71936017,15.62960297,22.88041821,-42.85714286,212.5,118.799547,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6067,6.589147287,0.179852855,0.181726868,1.041969865,83.33333333,0.0083652,0.0145381,73.79218817,7.262569832,0.249563264,0.25375679,1.680345744,0.0,0.0585567,0.0555093,-5.204260999,14.72785486,0.653186533,0.710386847,8.75711785,9.977578475,0.621816848,0.648269299,4.254058251,761.4471253,642.4874575,755.5875049,750.3186458,66.43356643,10.26561378,17.6035503,1.010287775,1.197533284,11.8387189,2.531927849,2.700097897,6.641976296,17.39130402,0.015777739,0.017521374,11.05123615,55.0,167.0,203.6363636,2309.0,1603.0,-30.57600693,1.671781928,1.106688041,-33.80188994,111.1111111,150.0,161.3793103,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6069,-25.0,0.214155691,0.151681133,-29.17249516,0.0,0.0,0.0,0.0,50.0,0.142770461,0.20224151,41.65500969,-66.66666667,0.0535389,0.0168535,-68.52110896,7.692307692,0.464003998,0.471896857,1.701032598,28.57142857,0.499696613,0.60672453,21.41857974,761.4471253,642.4874575,755.5875049,750.3186458,62.16216216,5.92,9.554140127,0.298840982,1.113807062,174.3243243,12.31691079,32.1174299,160.7588093,0.0,0.017462064,0.016250387,-6.938909054,53.0,61.0,15.09433962,23160.0,8557.0,-63.05267703,428.3177985,150.4262987,-64.87974602,-20.0,214.2857143,95.77464789,1.0,0.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6077,-3.614457831,0.238824523,0.217896374,-8.762981611,150.0,0.00575481,0.0136185,136.6460164,-1.290322581,0.222998802,0.208363408,-6.562992216,-5.454545455,0.079128607,0.070816322,-10.50477924,16.20947631,0.57691948,0.634623189,10.00203857,11.07954546,0.506423085,0.532484264,5.146127762,761.4471253,642.4874575,755.5875049,750.3186458,6.896551724,6.401766004,6.927374302,0.756670165,0.396372166,-24.65151643,17.71793797,12.7148364,-28.23749344,0.0,0.021355748,0.019929318,-6.679374695,131.0,147.0,12.21374046,34126.0,28938.0,-15.20248491,51.0807089,41.25372079,-19.23815922,-19.44444444,109.0909091,-53.23110624,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6079,-1.428571429,0.25815969,0.244436415,-5.315808811,0.0,0.003688,0.00354256,-3.943574156,13.58024691,0.298727642,0.32591522,9.10112565,6.060606061,0.121703854,0.123989486,1.87802741,6.849315068,0.807671031,0.828958276,2.635633093,8.974358974,1.150654619,1.20446929,4.676874317,761.4471253,642.4874575,755.5875049,750.3186458,35.12396694,8.692528736,12.26556639,0.763279802,0.884833319,37.50876373,16.28420292,21.43127714,31.60777501,-22.22222137,0.09791442,0.073941059,-24.48399353,173.0,292.0,68.78612717,29161.0,24134.0,-17.23877782,110.9753777,87.90320231,-20.79035537,-11.11111111,85.36585366,-57.93650794,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6083,0.840336134,0.279304696,0.268879847,-3.732428853,0.0,0.0046942,0.00448133,-4.534658612,0.0,0.23236273,0.221825873,-4.534658612,-9.756097561,0.09623103,0.082904619,-13.84835046,20.27972028,0.671270109,0.770788893,14.82544559,5.154639175,0.910674134,0.914191478,0.386235274,761.4471253,642.4874575,755.5875049,750.3186458,31.61764706,8.515967439,11.20851597,0.483745845,0.533569457,36.57105606,11.19046403,14.58666475,30.34906065,8.333333015,0.027597437,0.029113581,5.493788242,142.0,220.0,54.92957746,61746.0,58527.0,-5.213293169,150.1448049,135.8335287,-9.531649286,18.18181818,130.0,173.7306843,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6085,6.748466258,0.179731968,0.180163856,0.240295655,22.22222222,0.00496193,0.00569483,14.7706578,12.0,0.179180643,0.188447252,5.171657326,-2.222222222,0.074428882,0.068338014,-8.183473763,19.8757764,0.71010667,0.799347683,12.56726855,10.09646302,0.85731046,0.886323337,3.384173945,761.4471253,642.4874575,755.5875049,750.3186458,64.28571429,10.48689139,18.3449651,0.82355983,1.47562431,85.17756047,1.134912671,1.954035099,72.17493021,2.631578922,0.020350216,0.020128304,-1.090464234,82.0,200.0,143.902439,10191.0,8683.0,-14.79737023,5.952596514,4.715643903,-20.78005133,360.0,235.2941176,-41.15490376,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6087,2.898550725,0.260276195,0.257997936,-0.875323432,0.0,0.00377212,0.00363377,-3.667567843,27.45098039,0.192378057,0.236195294,22.77662922,15.38461539,0.098075088,0.109013212,11.15280634,2.339181287,0.645032308,0.635910406,-1.414177617,14.87603306,0.91285274,1.010189102,10.66287661,761.4471253,642.4874575,755.5875049,750.3186458,13.13131313,14.51612903,16.7916042,1.862468346,1.376019511,-6.564262571,32.89723021,29.20512984,-11.22313442,42.8571434,0.02602811,0.036462415,40.08860016,64.0,90.0,40.625,15787.0,17097.0,8.297966681,62.32432176,64.13050409,2.898037683,9.090909091,220.0,32.98429319,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6095,2.857142857,0.168005914,0.163518185,-2.671173366,60.0,0.0120004,0.0181687,51.40039699,-3.418803419,0.280809885,0.256632706,-8.609803102,18.51851852,0.064802281,0.072674749,12.14844221,7.407407407,0.64802281,0.65861491,1.634525754,9.053497942,0.583220529,0.601837763,3.192143007,761.4471253,642.4874575,755.5875049,750.3186458,57.14285714,7.865168539,12.79069767,0.547289138,0.878608279,102.0194465,3.275010227,6.425444857,96.19617686,-16.66666603,0.014159326,0.01119545,-20.93232155,31.0,50.0,61.29032258,1602.0,1917.0,19.66292135,3.924133421,4.56037682,16.21360263,38.88888889,238.4615385,-10.61997704,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6099,-2.23880597,0.25867028,0.241986283,-6.449909046,33.33333333,0.00579113,0.00738889,27.58994593,4.516129032,0.29920816,0.299250212,0.0140544,45.16129032,0.0598416,0.083125059,38.90840888,11.92660551,0.631232699,0.676083812,7.105321585,14.90196078,0.492245683,0.541236494,9.952512229,761.4471253,642.4874575,755.5875049,750.3186458,-9.090909091,5.882352941,5.310161719,0.232345581,0.205732597,8.368794326,8.329493496,8.779977667,5.408302093,0.0,0.02291292,0.021825524,-4.745774269,65.0,99.0,52.30769231,8041.0,7592.0,-5.583882602,15.83391423,14.54135917,-8.163206142,-30.55555556,180.0,-72.31404959,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6103,-23.07692308,0.205218874,0.157619318,-23.19453134,0.0,0.0,0.0,0.0,15.38461539,0.410437748,0.472857953,15.20820299,-28.57142857,0.110502471,0.078809659,-28.68063624,-2.941176471,0.536726285,0.520143749,-3.089570422,29.03225807,0.489368084,0.630477271,28.83497969,761.4471253,642.4874575,755.5875049,750.3186458,0.595238095,9.589041096,9.695926563,0.645644175,0.314760525,-17.87648971,14.85188344,11.98949733,-19.27288295,33.33333206,0.04769627,0.062582143,31.20972061,28.0,75.0,167.8571429,59.0,78.0,32.20338983,0.949361997,1.233747746,29.95545962,-14.28571429,27.27272727,-17.41573034,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
6113,12.82051282,0.192990964,0.203742377,5.570941113,0.0,0.009897,0.009261,-6.425756741,12.0,0.247424313,0.25930848,4.80315245,100.0,0.0445364,0.083349154,87.14848652,10.14492754,0.682891104,0.703837302,3.06728243,16.12903226,0.613612296,0.666793234,8.66686314,761.4471253,642.4874575,755.5875049,750.3186458,43.15789474,9.664292981,13.4520277,1.645936302,1.679492411,49.0512334,32.54107513,45.95963782,41.23576937,0.0,0.029074276,0.027222242,-6.370007992,55.0,85.0,54.54545455,4119.0,3590.0,-12.84292304,21.19492227,17.50425417,-17.4129825,42.10526316,15.0,103.3240997,1.0,1.0,16.2,13.5,11.2,-2.7,-2.3,14.85,12.35,-3.65,-3.85,Decrease,Decrease,decr,-1,-1,-1
8013,24.48979592,0.163051797,0.189928792,16.48371591,0.0,0.0166379,0.0155679,-6.43111345,-7.407407407,0.269534604,0.233519007,-13.36214208,13.63636364,0.073206929,0.077839669,6.328280171,7.450980392,0.848534863,0.853122772,0.54068594,1.807228916,1.104759116,1.052392324,-4.740109476,747.0957935,617.9516242,900.3162096,877.9232822,20.0,14.07506702,14.73684211,2.100655169,5.173685919,145.1748252,2.487579498,5.737232775,130.6351527,0.0,0.019339429,0.018400505,-4.854972839,46.0,77.0,67.39130435,520.0,800.0,53.84615385,1.809148726,2.61824656,44.7225716,190.0,210.0,94.23076923,1.0,1.0,13.4,13.6,9.2,0.2,-4.4,13.5,11.4,-4.3,-2,Decrease,Decrease,decr,-1,-1,-1
8045,42.85714286,0.125080409,0.169761994,35.72228878,0.0,0.0178686,0.0169762,-4.994397854,-3.448275862,0.518190265,0.475333582,-8.270453101,50.0,0.071474519,0.101857196,42.50840322,27.5,0.714745193,0.865786168,21.13214274,14.86486487,1.322278608,1.442976946,9.128056519,747.0957935,617.9516242,900.3162096,877.9232822,3.389830508,9.470304976,9.76,1.315137594,0.794000882,-38.35616438,5.454477528,3.170688744,-41.86998246,0.0,0.08776395,0.083654009,-4.682949543,7.0,7.0,0.0,12.0,9.0,-25.0,0.224156611,0.158534437,-29.27514532,-50.0,33.33333333,116.6666667,1.0,1.0,13.4,13.6,9.2,0.2,-4.4,13.5,11.4,-4.3,-2,Decrease,Decrease,decr,-1,-1,-1
8067,-9.090909091,0.212478269,0.181106926,-14.76449514,0.0,0.0193162,0.0181107,-6.240944654,-8.0,0.482905157,0.416545929,-13.74166908,0.0,0.173845857,0.162996233,-6.240944654,37.14285714,0.67606722,0.869313243,28.58384733,-6.756756757,1.429399266,1.249637786,-12.57601596,747.0957935,617.9516242,900.3162096,877.9232822,28.88888889,8.364312268,10.3202847,1.652266182,2.132767796,62.9969419,6.627079829,10.18984075,53.76064588,100.0,0.018766303,0.03551767,89.26301575,15.0,17.0,13.33333333,21.0,20.0,-4.761904762,0.425592283,0.382358002,-10.15861484,111.1111111,12.90322581,-36.78779722,1.0,1.0,13.4,13.6,9.2,0.2,-4.4,13.5,11.4,-4.3,-2,Decrease,Decrease,decr,-1,-1,-1
8069,16.12903226,0.101630347,0.106341812,4.635883634,50.0,0.0196704,0.0265855,35.15468303,0.0,0.281942254,0.254038773,-9.896877982,16.66666667,0.098351949,0.103387873,5.120309021,10.6122449,0.803207585,0.80051753,-0.334914012,13.74045802,0.858940356,0.880273889,2.48370367,747.0957935,617.9516242,900.3162096,877.9232822,2.512562814,11.32612408,12.55384615,0.65405899,1.401509557,115.1551313,2.928922939,5.797986944,97.95628169,30.0,0.031619754,0.037087966,17.2936573,37.0,47.0,27.02702703,3317.0,1388.0,-58.1549593,11.59336204,4.463453066,-61.49992512,-4.761904762,5.555555556,216.7857143,1.0,1.0,13.4,13.6,9.2,0.2,-4.4,13.5,11.4,-4.3,-2,Decrease,Decrease,decr,-1,-1,-1
8077,23.52941177,0.115429534,0.140192531,21.45291298,0.0,0.0203699,0.0200275,-1.680975206,-15.78947368,0.387028436,0.320440071,-17.20503175,28.57142857,0.095059616,0.120165027,26.41017474,-11.65048544,0.699367175,0.607500968,-13.13561887,7.291666667,0.651837367,0.687610986,5.488120352,747.0957935,617.9516242,900.3162096,877.9232822,11.14982578,16.24221845,14.09010601,7.723338233,4.175829373,-25.31190527,33.91568771,23.91010019,-29.50135526,33.33333206,0.020364802,0.026108468,28.20388603,52.0,45.0,-13.46153846,793.0,550.0,-30.64312736,5.687278569,3.723260222,-34.53353521,81.81818182,80.95238095,48.14814815,1.0,1.0,13.4,13.6,9.2,0.2,-4.4,13.5,11.4,-4.3,-2,Decrease,Decrease,decr,-1,-1,-1
8091,-25.0,0.906412871,0.627090301,-30.81626254,0.0,0.0,0.0,0.0,100.0,0.226603218,0.418060201,84.48996656,0.0,0.226603218,0.2090301,-7.755016722,-50.0,1.812825742,0.836120401,-53.87750836,11.76470588,3.852254702,3.971571906,3.097334251,747.0957935,617.9516242,900.3162096,877.9232822,0.0,10.47619048,10.18518519,1.66481687,0.865699579,-38.33333333,14.11764706,8.131868132,-42.3992674,0.0,0.439367324,0.413821638,-5.814198017,5.0,4.0,-20.0,3.0,2.0,-33.33333333,0.705882353,0.43956044,-37.72893773,-75.0,100.0,152.6315789,1.0,0.0,13.4,13.6,9.2,0.2,-4.4,13.5,11.4,-4.3,-2,Decrease,Decrease,decr,-1,-1,-1
8123,0.0,0.123777695,0.108753649,-12.13792682,33.33333333,0.0116042,0.0135942,17.14943091,5.479452055,0.282367867,0.261688468,-7.323566641,300.0,0.00773611,0.0271884,251.4482927,25.0,0.495110781,0.543768246,9.827591481,18.51851852,0.522187152,0.543768246,4.132827478,747.0957935,617.9516242,900.3162096,877.9232822,-17.82178218,7.727620505,7.063829787,0.143138203,0.094533401,-20.154335,9.268296787,6.659927229,-28.14292224,0.0,0.037019759,0.031816229,-14.05608845,79.0,58.0,-26.58227848,12840.0,9755.0,-24.02647975,54.0194874,36.93438893,-31.62765753,-6.666666667,61.29032258,6.94214876,1.0,1.0,13.4,13.6,9.2,0.2,-4.4,13.5,11.4,-4.3,-2,Decrease,Decrease,decr,-1,-1,-1
9003,20.56074766,0.238366278,0.288108168,20.86783866,16.66666667,0.00668317,0.0078169,16.9638387,7.142857143,0.327475166,0.351759972,7.415770237,19.64285714,0.0623762,0.074818788,19.9476101,11.3594041,0.598143416,0.667785598,11.64305753,1.243781095,0.895544333,0.908992437,1.501668128,569.3310802,436.682244,711.0000837,799.4295284,29.59183673,24.81012658,28.25361513,6.986719768,6.592856641,-19.54355513,10.55115155,8.369847149,-20.67361453,2.941176414,0.037873555,0.039207034,3.520870447,184.0,207.0,12.5,4937.0,4284.0,-13.22665586,5.581381677,4.77512654,-14.44543993,300.0,25.0,-40.78282828,1.0,1.0,11.9,13.9,12.2,2,-1.7,12.9,13.05,-0.7,1.15,Decrease,Increase,decr,-1,1,-1
9005,7.317073171,0.21684402,0.240309781,10.82149313,0.0,0.00528888,0.00546159,3.265482231,8.450704225,0.375510377,0.420542117,11.9921427,-18.75,0.084622057,0.071000617,-16.09679569,39.18918919,0.391377012,0.562543351,43.73438743,-5.607476636,1.131820009,1.103240359,-2.525105558,569.3310802,436.682244,711.0000837,799.4295284,37.79904306,21.34831461,23.86081193,4.59951917,7.106588017,50.80238423,11.48704876,17.54554426,52.74196732,6.666666508,0.080262832,0.088343613,10.06789875,123.0,141.0,14.63414634,925.0,740.0,-20.0,4.871856994,3.947614094,-18.97105972,66.66666667,50.0,-62.16358839,1.0,1.0,11.9,13.9,12.2,2,-1.7,12.9,13.05,-0.7,1.15,Decrease,Increase,decr,-1,1,-1
9009,13.1147541,0.211627974,0.240705231,13.7397985,11.11111111,0.0104079,0.0116283,11.72508388,10.03460208,0.334210298,0.369779051,10.64262632,-1.587301587,0.072855532,0.072095287,-1.043497139,17.80104712,0.662638411,0.784908363,18.45198683,-1.542416452,0.899708,0.890725639,-0.99836398,569.3310802,436.682244,711.0000837,799.4295284,4.137931034,25.30541012,21.72661871,3.843722622,4.338217915,5.914598961,4.060459373,4.249231122,4.649024441,0.0,0.032449134,0.032648493,0.614373624,116.0,133.0,14.65517241,1687.0,1605.0,-4.860699467,1.976340151,1.857808758,-5.997519846,112.5,409.0909091,201.4124294,1.0,1.0,11.9,13.9,12.2,2,-1.7,12.9,13.05,-0.7,1.15,Decrease,Increase,decr,-1,1,-1
9013,-23.80952381,0.137198408,0.105858613,-22.84268182,0.0,0.0,0.0,0.0,27.90697674,0.280930075,0.363888981,29.53009085,75.0,0.026133,0.0463131,77.22071521,18.51851852,0.352795908,0.42343445,20.02249496,3.191489362,0.614126209,0.641767839,4.500968846,569.3310802,436.682244,711.0000837,799.4295284,32.77310924,24.58677686,27.33564014,3.260319911,3.407189114,52.89795918,8.182048919,12.32772125,50.66789957,25.0,0.052706826,0.066259831,25.71394539,61.0,83.0,36.06557377,1055.0,973.0,-7.772511848,7.046580905,6.404096516,-9.117675628,-36.36363636,177.7777778,1210.843373,1.0,1.0,11.9,13.9,12.2,2,-1.7,12.9,13.05,-0.7,1.15,Decrease,Increase,decr,-1,1,-1
12081,-5.263157895,0.174022953,0.143784132,-17.37634039,33.33333333,0.0183182,0.0213014,16.28515056,2.919708029,0.418265693,0.375436345,-10.23974692,29.41176471,0.0519016,0.0585787,12.86499907,13.04347826,0.491538516,0.484605779,-1.410415829,17.2,0.763258565,0.78016205,2.214647343,632.3373781,530.2675895,919.5131037,882.9351802,-32.8125,8.060453401,6.240928882,0.299224518,0.200705653,-35.79849946,2.948705793,1.793660205,-39.17127274,0.0,0.008773648,0.007597726,-13.40288925,36.0,37.0,2.777777778,23352.0,24769.0,6.068002741,73.80297715,74.16889751,0.495807049,1700.0,-20.0,5.757575758,1.0,1.0,15.4,13.8,11.9,-1.6,-1.9,14.6,12.85,-2.7,-2.55,Decrease,Decrease,decr,-1,-1,-1
12086,6.446280992,0.235268315,0.235333412,0.0276692,44.44444444,0.00699972,0.009501,35.73457867,5.924170616,0.328209021,0.32668955,-0.462958443,7.630522088,0.096829439,0.09793378,1.140501621,7.780612245,0.609753252,0.617567493,1.28154148,17.57412399,0.721359874,0.796990948,10.48451357,632.3373781,530.2675895,919.5131037,882.9351802,68.13559322,11.80944756,16.79079215,0.289366208,0.451312978,42.55096707,0.791943619,1.044354226,31.87229498,9.375,0.012141264,0.0126739,4.386985302,153.0,104.0,-32.02614379,32084.0,26908.0,-16.13265179,13.28213229,10.30490778,-22.41526024,-24.32432432,733.3333333,868.4931507,1.0,1.0,15.4,13.8,11.9,-1.6,-1.9,14.6,12.85,-2.7,-2.55,Decrease,Decrease,decr,-1,-1,-1
13033,33.33333333,0.127648711,0.176928521,38.60580326,0.0,0.0425496,0.0442321,3.954352442,5.882352941,0.723342694,0.796178344,10.06931435,0.0,0.0425496,0.0442321,3.954352442,66.66666667,0.255297421,0.442321302,73.25725407,-25.0,0.510594843,0.398089172,-22.03423567,749.6665528,666.146008,711.7697982,649.8371362,87.5,3.418803419,7.633587786,0.250647163,0.040401763,-64.75409836,5.310813164,1.860263898,-64.97214569,0.0,0.0,0.0,0.0,18.0,14.0,-22.22222222,150.0,53.0,-64.66666667,6.529688316,2.292883409,-64.88525488,-100.0,0.0,50.0,1.0,1.0,17.4,15.7,13,-1.7,-2.7,16.55,14.35,-3.55,-3.05,Decrease,Decrease,decr,-1,-1,-1
13105,-16.66666667,0.302678707,0.261192081,-13.70648975,0.0,0.0,0.0,0.0,-5.882352941,0.857589669,0.835814658,-2.539094309,0.0,0.0,0.0,0.0,20.0,0.504464511,0.626860994,24.26265476,-20.0,0.504464511,0.417907329,-17.15823016,749.6665528,666.146008,711.7697982,649.8371362,-37.5,3.15581854,2.433090024,0.073369026,0.049229992,5.405405405,1.800399007,1.991421569,10.61001259,0.0,0.0,0.0,0.0,4.0,6.0,50.0,13.0,21.0,61.53846154,0.632572624,1.072303922,69.51475302,200.0,25.0,95.23809524,0.0,1.0,17.4,15.7,13,-1.7,-2.7,16.55,14.35,-3.55,-3.05,Decrease,Decrease,decr,-1,-1,-1
13115,-15.0,0.207854834,0.175947009,-15.35101428,-25.0,0.041571,0.0310495,-25.30971849,1.25,0.831419337,0.838335748,0.831880046,0.0,0.0207855,0.0206996,-0.41295798,4.411764706,0.706706436,0.734837508,3.980587992,1.612903226,0.644349986,0.652038915,1.193284634,749.6665528,666.146008,711.7697982,649.8371362,100.0,3.616636528,7.155635063,0.07083443,0.103834073,128.5714286,0.367230453,0.833038299,126.8434691,0.0,0.01042916,0.010211688,-2.085223436,6.0,22.0,266.6666667,24.0,97.0,304.1666667,0.251815168,1.010058937,301.1112384,-57.14285714,166.6666667,571.4285714,0.0,1.0,17.4,15.7,13,-1.7,-2.7,16.55,14.35,-3.55,-3.05,Decrease,Decrease,decr,-1,-1,-1
13121,2.083333333,0.202358957,0.191359905,-5.435416602,36.36363636,0.0115935,0.0146449,26.32003719,17.23163842,0.373099328,0.405175309,8.597169451,17.1875,0.067452986,0.073224453,8.556281962,14.22764228,1.037089657,1.097390476,5.814426819,9.577464789,1.122459842,1.139372496,1.506749136,749.6665528,666.146008,711.7697982,649.8371362,46.15384615,12.74509804,20.32085561,4.339201587,8.613904679,125.1428571,0.201304684,0.402938794,100.1636452,6.666666508,0.015281765,0.015236441,-0.29658711,16.0,18.0,12.5,39.0,40.0,2.564102564,0.044862187,0.040907492,-8.815207853,37.5,142.8571429,-29.71428571,1.0,1.0,17.4,15.7,13,-1.7,-2.7,16.55,14.35,-3.55,-3.05,Decrease,Decrease,decr,-1,-1,-1
13141,100.0,0.106428267,0.231026915,117.072889,0.0,0.0,0.0,0.0,-38.46153846,1.383567476,0.924107659,-33.20834185,0.0,0.0,0.0,0.0,-16.66666667,0.638569604,0.577567287,-9.55296292,100.0,0.106428267,0.231026915,117.072889,749.6665528,666.146008,711.7697982,649.8371362,133.3333333,3.488372093,10.52631579,0.145560408,0.375856732,240.0,0.505612296,1.880115019,271.8491484,0.0,0.0,0.0,0.0,9.0,15.0,66.66666667,12.0,28.0,133.3333333,1.213469512,3.096660031,155.1905921,-14.28571429,25.0,-5.882352941,0.0,0.0,17.4,15.7,13,-1.7,-2.7,16.55,14.35,-3.55,-3.05,Decrease,Decrease,decr,-1,-1,-1
